SampleMethod,RecoveryDive,Sample.Volume.m3,Meters.Above.Bottom,SampleLocation,Time.Deployed.hrs.,Ash.depth..cm.,Site,Sample.ID,Larval.Type,Stage,Identification.Type,Taxonomic.Level ,Taxonomic.Group,Top.BLAST.Hit,Pairwise.Identity,BOLD.Collection.Code,Individuals.per.SampleID
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0004,Nauplius,Larval,morphology,NA,NA,NA,NA,NA,1
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0005,Zoea,Larval,morphology,Genus,Austinograea,NA,NA,NA,5
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0006,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,17
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0008,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,14
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0009,Trochophore,Larval,morphology,NA,NA,NA,NA,NA,1
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0012,Cyprid,Larval,morphology,Subclass,Cirripedia,NA,NA,NA,5
SyPRID - vent periphery,S636S,1796,45,Vent periphery,7,12-23,Tahi Moana,TN401_S636S_0013,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,7
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0001,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0002,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0003,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0004,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0005,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0006,Bivalve,Larval,intFXT/HCO2198,Genus,Bathymodiolus,Bathymodiolus manusensis,100,TL,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0007,Bivalve,Larval,intFXT/HCO2198,Genus,Bathymodiolus,Bathymodiolus septemdierum,100,TL,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0008,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0011,Zoea,Larval,morphology,Genus,Austinograea,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0012,Bivalve,Larval,morphology,Family,Thyasiridae,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0014,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0015,Zoea,Larval,morphology,Genus,Austinograea,NA,NA,NA,122
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0016,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0017,Gastropod,Larval,CO1,Genus,Thermosipho,Thermosipho desbruyeresia,99.7,VJ30,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0018,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,14
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0019,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,7
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0021,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0022_01,Gastropod,Larval,morphology,Family,Raphitomidae,NA,NA,NA,1
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0023,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,2
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0024,Cyprid,Larval,morphology,Subclass,Cirripedia,NA,NA,NA,4
SyPRID - above vents,S637P,1812,10-20,Above vents,6.73,8-15,ABE,TN401_S637P_0026,Gastropod,Larval,morphology,Class,Gastropoda ,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0001,Bivalve,Larval,intFXT/HCO2198,Family,Lasaeidae,Tellimya ferruginosa,83.5,TL,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0002,Gastropod,Larval,morphology,Family,Raphitomidae,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0004,Gastropod,Larval,morphology,Family,Raphitomidae,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0005,Ophiuroid,Larval,morphology,Class,Ophiuroidea,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0006,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0007,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,7
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0008,Cyprid,Larval,morphology,Subclass,Cirripedia,NA,NA,NA,3
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0010,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0011,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0012,Nectochaete,Larval,morphology,Class,Polychaeta,NA,NA,NA,7
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0014_01,Gastropod,Larval,morphology,Order,Neomphalida,NA,NA,NA,1
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0015,Zoea,Larval,morphology,Genus,Austinograea,NA,NA,NA,25
SyPRID - vent periphery,S637S,1773,45,Vent periphery,9.25,8-15,ABE,TN401_S637S_0016,Gastropod,Larval,morphology,Class,Gastropoda ,NA,NA,NA,6
